STATION,DATE,LATITUDE,LONGITUDE,ELEVATION,NAME,PRCP,PRCP_ATTRIBUTES,SNOW,SNOW_ATTRIBUTES,SNWD,SNWD_ATTRIBUTES,DAPR,DAPR_ATTRIBUTES,MDPR,MDPR_ATTRIBUTES,WESF,WESF_ATTRIBUTES
US1NCBC0087,6/30/2015,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,",,N",0,",,N",,,,,,,,
US1NCBC0087,7/1/2015,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",79,",,N",,,,,,,,,,
US1NCBC0087,7/3/2015,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",28,",,N",,,,,,,,,,
US1NCBC0087,7/4/2015,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",36,",,N",,,,,,,,,,
US1NCBC0087,7/5/2015,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",64,",,N",,,,,,,,,,
US1NCBC0087,7/6/2015,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",10,",,N",,,,,,,,,,
US1NCBC0087,7/7/2015,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,",,N",0,",,N",,,,,,,,
US1NCBC0087,7/8/2015,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",173,",,N",,,,,,,,,,
US1NCBC0087,7/9/2015,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",8,",,N",,,,,,,,,,
US1NCBC0087,7/10/2015,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",3,",,N",,,,,,,,,,
US1NCBC0087,7/13/2015,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,"T,,N",,,,,,,,,,
US1NCBC0087,7/14/2015,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",51,",L,N",,,,,,,,,,
US1NCBC0087,7/16/2015,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",,,,,,,3,",L,N",102,",L,N",,
US1NCBC0087,7/17/2015,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,",,N",0,",,N",,,,,,,,
US1NCBC0087,7/18/2015,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,",,N",0,",,N",,,,,,,,
US1NCBC0087,7/19/2015,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,",,N",0,",,N",,,,,,,,
US1NCBC0087,7/20/2015,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,",,N",0,",,N",,,,,,,,
US1NCBC0087,7/21/2015,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",15,",L,N",,,,,,,,,,
US1NCBC0087,7/23/2015,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",,,,,,,3,",L,N",3,",L,N",,
US1NCBC0087,7/24/2015,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",56,",,N",,,,,,,,,,
US1NCBC0087,7/25/2015,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",5,",L,N",,,,,,,,,,
US1NCBC0087,8/1/2015,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",,,,,,,8,",L,N",193,",L,N",,
US1NCBC0087,8/2/2015,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",5,",,N",,,,,,,,,,
US1NCBC0087,8/3/2015,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,",,N",0,",,N",,,,,,,,
US1NCBC0087,8/4/2015,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,",,N",0,",,N",,,,,,,,
US1NCBC0087,8/5/2015,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,",,N",0,",,N",,,,,,,,
US1NCBC0087,8/7/2015,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",292,",,N",,,,,,,,,,
US1NCBC0087,8/8/2015,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",43,",,N",,,,,,,,,,
US1NCBC0087,8/9/2015,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",3,",,N",,,,,,,,,,
US1NCBC0087,8/10/2015,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",20,",L,N",,,,,,,,,,
US1NCBC0087,8/12/2015,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",,,,,,,3,",L,N",526,",L,N",,
US1NCBC0087,8/13/2015,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",3,",,N",,,,,,,,,,
US1NCBC0087,8/14/2015,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,"T,,N",,,,,,,,,,
US1NCBC0087,8/15/2015,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,",,N",0,",,N",,,,,,,,
US1NCBC0087,8/16/2015,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",180,",,N",,,,,,,,,,
US1NCBC0087,8/17/2015,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",5,",,N",,,,,,,,,,
US1NCBC0087,8/18/2015,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",61,",,N",,,,,,,,,,
US1NCBC0087,8/19/2015,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",175,",,N",,,,,,,,,,
US1NCBC0087,8/20/2015,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",74,",,N",,,,,,,,,,
US1NCBC0087,8/21/2015,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",74,",,N",,,,,,,,,,
US1NCBC0087,8/22/2015,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",5,",,N",,,,,,,,,,
US1NCBC0087,8/23/2015,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",30,",,N",,,,,,,,,,
US1NCBC0087,8/24/2015,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",30,",,N",,,,,,,,,,
US1NCBC0087,8/25/2015,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,"T,,N",,,,,,,,,,
US1NCBC0087,8/26/2015,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,",,N",0,",,N",,,,,,,,
US1NCBC0087,8/27/2015,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,",,N",0,",,N",,,,,,,,
US1NCBC0087,8/28/2015,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,",,N",0,",,N",,,,,,,,
US1NCBC0087,8/29/2015,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,",,N",0,",,N",,,,,,,,
US1NCBC0087,8/30/2015,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,",,N",0,",,N",,,,,,,,
US1NCBC0087,8/31/2015,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",28,",,N",,,,,,,,,,
US1NCBC0087,9/1/2015,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,",,N",0,",,N",,,,,,,,
US1NCBC0087,9/2/2015,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,",,N",0,",,N",,,,,,,,
US1NCBC0087,9/3/2015,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,",,N",0,",,N",,,,,,,,
US1NCBC0087,9/4/2015,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,",,N",0,",,N",,,,,,,,
US1NCBC0087,9/5/2015,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,",,N",0,",,N",,,,,,,,
US1NCBC0087,9/6/2015,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,",,N",0,",,N",,,,,,,,
US1NCBC0087,9/7/2015,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,"T,,N",,,,,,,,,,
US1NCBC0087,9/8/2015,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",3,",,N",,,,,,,,,,
US1NCBC0087,9/9/2015,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",208,",,N",,,,,,,,,,
US1NCBC0087,9/10/2015,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",51,",,N",,,,,,,,,,
US1NCBC0087,9/11/2015,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",5,",,N",,,,,,,,,,
US1NCBC0087,9/12/2015,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",18,",,N",,,,,,,,,,
US1NCBC0087,9/13/2015,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,"T,,N",,,,,,,,,,
US1NCBC0087,9/14/2015,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,",,N",0,",,N",,,,,,,,
US1NCBC0087,9/15/2015,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,",,N",0,",,N",,,,,,,,
US1NCBC0087,9/16/2015,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,",,N",0,",,N",,,,,,,,
US1NCBC0087,9/17/2015,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,",,N",0,",,N",,,,,,,,
US1NCBC0087,9/18/2015,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,",,N",0,",,N",,,,,,,,
US1NCBC0087,9/19/2015,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,",,N",0,",,N",,,,,,,,
US1NCBC0087,10/4/2015,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",,,,,,,15,",,N",1270,",,N",,
US1NCBC0087,10/5/2015,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",10,",,N",,,,,,,,,,
US1NCBC0087,10/6/2015,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,",,N",0,",,N",,,,,,,,
US1NCBC0087,10/7/2015,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,",,N",0,",,N",,,,,,,,
US1NCBC0087,10/8/2015,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,",,N",0,",,N",,,,,,,,
US1NCBC0087,10/11/2015,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",,,,,,,2,",,N",198,",,N",,
US1NCBC0087,10/12/2015,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",5,",,N",,,,,,,,,,
US1NCBC0087,10/13/2015,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",46,",L,N",,,,,,,,,,
US1NCBC0087,10/15/2015,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",,,,,,,3,",L,N",5,",L,N",,
US1NCBC0087,10/16/2015,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,",,N",0,",,N",,,,,,,,
US1NCBC0087,10/19/2015,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",,,,,,,3,",,N",0,"T,,N",,
US1NCBC0087,10/20/2015,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,",,N",0,",,N",,,,,,,,
US1NCBC0087,10/21/2015,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,",,N",0,",,N",,,,,,,,
US1NCBC0087,10/22/2015,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,",,N",0,",,N",,,,,,,,
US1NCBC0087,10/23/2015,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,",,N",0,",,N",,,,,,,,
US1NCBC0087,10/24/2015,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,",,N",0,",,N",,,,,,,,
US1NCBC0087,10/25/2015,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,",,N",0,",,N",,,,,,,,
US1NCBC0087,10/26/2015,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",10,",,N",,,,,,,,,,
US1NCBC0087,10/27/2015,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",114,",,N",,,,,,,,,,
US1NCBC0087,10/28/2015,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",693,",,N",,,,,,,,,,
US1NCBC0087,10/29/2015,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",25,",,N",,,,,,,,,,
US1NCBC0087,10/30/2015,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,",,N",0,",,N",,,,,,,,
US1NCBC0087,10/31/2015,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,",,N",0,",,N",,,,,,,,
US1NCBC0087,11/1/2015,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",33,",,N",,,,,,,,,,
US1NCBC0087,11/2/2015,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",335,",,N",,,,,,,,,,
US1NCBC0087,11/3/2015,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",251,",,N",,,,,,,,,,
US1NCBC0087,11/4/2015,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",28,",,N",,,,,,,,,,
US1NCBC0087,11/5/2015,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",5,",,N",,,,,,,,,,
US1NCBC0087,11/6/2015,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",23,",,N",,,,,,,,,,
US1NCBC0087,11/7/2015,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",33,",,N",,,,,,,,,,
US1NCBC0087,11/8/2015,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",10,",,N",,,,,,,,,,
US1NCBC0087,11/9/2015,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",373,",,N",,,,,,,,,,
US1NCBC0087,11/10/2015,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",97,",,N",,,,,,,,,,
US1NCBC0087,11/11/2015,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,",,N",0,",,N",,,,,,,,
US1NCBC0087,11/12/2015,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",3,",,N",,,,,,,,,,
US1NCBC0087,11/13/2015,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,",,N",0,",,N",,,,,,,,
US1NCBC0087,11/14/2015,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,",,N",0,",,N",,,,,,,,
US1NCBC0087,11/15/2015,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,",,N",0,",,N",,,,,,,,
US1NCBC0087,11/16/2015,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,",,N",0,",,N",,,,,,,,
US1NCBC0087,11/17/2015,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,",,N",0,",,N",,,,,,,,
US1NCBC0087,11/19/2015,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",,,,,,,2,",,N",582,",,N",,
US1NCBC0087,11/20/2015,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",5,",,N",,,,,,,,,,
US1NCBC0087,11/21/2015,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,",,N",0,",,N",,,,,,,,
US1NCBC0087,11/23/2015,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",,,,,,,2,",L,N",,,,
US1NCBC0087,11/24/2015,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,"T,,N",,,,,,,,,,
US1NCBC0087,11/25/2015,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,",,N",0,",,N",,,,,,,,
US1NCBC0087,11/26/2015,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,",,N",0,",,N",,,,,,,,
US1NCBC0087,11/28/2015,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",,,,,,,2,",,N",0,",,N",,
US1NCBC0087,11/29/2015,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,",,N",0,",,N",,,,,,,,
US1NCBC0087,11/30/2015,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",511,",,N",0,",,N",,,,,,,,
US1NCBC0087,12/1/2015,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",170,",,N",,,,,,,,,,
US1NCBC0087,12/2/2015,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",589,",,N",0,",,N",,,,,,,,
US1NCBC0087,12/3/2015,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",5,",,N",,,,,,,,,,
US1NCBC0087,12/4/2015,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,",,N",0,",,N",,,,,,,,
US1NCBC0087,12/7/2015,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",,,,,,,3,",,N",5,",,N",,
US1NCBC0087,12/8/2015,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,",,N",0,",,N",,,,,,,,
US1NCBC0087,12/9/2015,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,",,N",0,",,N",,,,,,,,
US1NCBC0087,12/10/2015,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,"T,,N",,,,,,,,,,
US1NCBC0087,12/11/2015,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,",,N",0,",,N",,,,,,,,
US1NCBC0087,12/12/2015,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,"T,,N",,,,,,,,,,
US1NCBC0087,12/13/2015,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,"T,,N",0,",,N",,,,,,,,
US1NCBC0087,12/14/2015,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",69,",,N",,,,,,,,,,
US1NCBC0087,12/15/2015,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",5,",,N",,,,,,,,,,
US1NCBC0087,12/17/2015,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",,,,,,,2,",,N",150,",,N",,
US1NCBC0087,12/18/2015,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",25,",,N",,,,,,,,,,
US1NCBC0087,12/19/2015,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,",,N",0,",,N",,,,,,,,
US1NCBC0087,12/20/2015,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,",,N",0,",,N",,,,,,,,
US1NCBC0087,12/23/2015,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",,,,,,,3,",,N",208,",,N",,
US1NCBC0087,12/24/2015,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",490,",,N",,,,,,,,,,
US1NCBC0087,12/25/2015,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",191,",,N",,,,,,,,,,
US1NCBC0087,12/26/2015,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",79,",,N",,,,,,,,,,
US1NCBC0087,12/27/2015,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",18,",,N",,,,,,,,,,
US1NCBC0087,12/28/2015,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",20,",,N",,,,,,,,,,
US1NCBC0087,12/29/2015,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",401,",,N",,,,,,,,,,
US1NCBC0087,12/30/2015,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",58,",,N",,,,,,,,,,
US1NCBC0087,12/31/2015,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",46,",,N",,,,,,,,,,
US1NCBC0087,1/1/2016,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,"T,,N",,,,,,,,,,
US1NCBC0087,1/2/2016,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,",,N",0,",,N",,,,,,,,
US1NCBC0087,1/3/2016,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,",,N",0,",,N",,,,,,,,
US1NCBC0087,1/4/2016,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,",,N",0,",,N",,,,,,,,
US1NCBC0087,1/5/2016,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,",,N",0,",,N",,,,,,,,
US1NCBC0087,1/6/2016,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,",,N",0,",,N",,,,,,,,
US1NCBC0087,1/7/2016,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,",,N",0,",,N",,,,,,,,
US1NCBC0087,1/8/2016,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",43,",,N",,,,,,,,,,
US1NCBC0087,1/9/2016,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",5,",,N",,,,,,,,,,
US1NCBC0087,1/10/2016,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",104,",,N",,,,,,,,,,
US1NCBC0087,1/11/2016,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,",,N",0,",,N",,,,,,,,
US1NCBC0087,1/12/2016,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,",,N",0,",,N",,,,,,,,
US1NCBC0087,1/14/2016,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,",,N",0,",,N",,,,,,,,
US1NCBC0087,1/15/2016,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",3,",,N",,,,,,,,,,
US1NCBC0087,1/16/2016,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",391,",,N",,,,,,,,,,
US1NCBC0087,1/17/2016,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",8,",,N",,,,,,,,,,
US1NCBC0087,1/18/2016,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,",,N",0,",,N",,,,,,,,
US1NCBC0087,1/19/2016,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,",,N",0,",,N",,,,,,,,
US1NCBC0087,1/20/2016,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,"T,,N",,,,,,,,,,
US1NCBC0087,1/21/2016,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,"T,,N",,,,,,,,,,
US1NCBC0087,1/22/2016,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",160,",,N",307,",,N",,,,,,,,
US1NCBC0087,1/23/2016,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",157,",,N",,,,,,,,,,
US1NCBC0087,1/24/2016,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,",,N",0,",,N",,,,,,,,
US1NCBC0087,1/25/2016,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,",,N",0,",,N",,,,,,,,
US1NCBC0087,1/27/2016,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",23,",,N",,,,,,,,,,
US1NCBC0087,1/28/2016,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,",,N",0,",,N",,,,,,,,
US1NCBC0087,1/29/2016,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,",,N",0,",,N",,,,,,,,
US1NCBC0087,1/30/2016,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,",,N",0,",,N",,,,,,,,
US1NCBC0087,1/31/2016,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,",,N",0,",,N",,,,,,,,
US1NCBC0087,2/1/2016,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,",,N",0,",,N",,,,,,,,
US1NCBC0087,2/2/2016,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",3,",,N",,,,,,,,,,
US1NCBC0087,2/3/2016,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",691,",,N",,,,,,,,,,
US1NCBC0087,2/5/2016,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,",,N",0,",,N",,,,,,,,
US1NCBC0087,2/8/2016,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",,,,,,,3,",,N",5,",,N",,
US1NCBC0087,2/9/2016,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,",,N",0,",,N",,,,,,,,
US1NCBC0087,2/10/2016,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,",,N",0,",,N",,,,,,,,
US1NCBC0087,2/11/2016,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,",,N",0,",,N",,,,,,,,
US1NCBC0087,2/12/2016,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,",,N",0,",,N",,,,,,,,
US1NCBC0087,2/17/2016,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",,,,,,,5,",,N",284,",,N",,
US1NCBC0087,2/18/2016,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,",,N",0,",,N",,,,,,,,
US1NCBC0087,2/22/2016,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",,,,,,,4,",,N",20,",,N",,
US1NCBC0087,2/23/2016,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",318,",,N",,,,,,,,,,
US1NCBC0087,2/24/2016,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",188,",,N",,,,,,,,,,
US1NCBC0087,2/25/2016,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",20,",,N",,,,,,,,,,
US1NCBC0087,2/26/2016,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,"T,,N",,,,,,,,,,
US1NCBC0087,2/27/2016,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,"T,,N",,,,,,,,,,
US1NCBC0087,2/28/2016,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,",,N",0,",,N",,,,,,,,
US1NCBC0087,2/29/2016,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,",,N",0,",,N",,,,,,,,
US1NCBC0087,3/1/2016,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,",,N",0,",,N",,,,,,,,
US1NCBC0087,3/2/2016,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",61,",,N",,,,,,,,,,
US1NCBC0087,3/3/2016,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,",,N",0,",,N",,,,,,,,
US1NCBC0087,3/4/2016,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",13,",,N",,,,,,,,,,
US1NCBC0087,3/5/2016,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,"T,,N",,,,,,,,,,
US1NCBC0087,3/6/2016,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",3,",,N",,,,,,,,,,
US1NCBC0087,3/7/2016,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,",,N",0,",,N",,,,,,,,
US1NCBC0087,3/8/2016,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,",,N",0,",,N",,,,,,,,
US1NCBC0087,3/9/2016,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,",,N",0,",,N",,,,,,,,
